Region,Cell,HM4D,SpikeT_ms_chunked,SpikeT_sec_chunked,RecordChunk,SpikeT_sec
vCA1,231101_cell2,pos,1180891.25,1180.89125,0,1180.89125
vCA1,231101_cell2,pos,1182955.75,1182.95575,0,1182.95575
vCA1,231101_cell2,pos,1186897,1186.897,0,1186.897
vCA1,231101_cell2,pos,1188812.625,1188.812625,0,1188.812625
vCA1,231101_cell2,pos,1191768.375,1191.768375,0,1191.768375
vCA1,231101_cell2,pos,1191911.375,1191.911375,0,1191.911375
vCA1,231101_cell2,pos,1196571.125,1196.571125,0,1196.571125
vCA1,231101_cell2,pos,1197650.125,1197.650125,0,1197.650125
vCA1,231101_cell2,pos,1198068.125,1198.068125,0,1198.068125
vCA1,231101_cell2,pos,1201678.875,1201.678875,0,1201.678875
vCA1,231101_cell2,pos,1207415.625,1207.415625,0,1207.415625
vCA1,231101_cell2,pos,1211752,1211.752,0,1211.752
vCA1,231101_cell2,pos,1212025.625,1212.025625,0,1212.025625
vCA1,231101_cell2,pos,1215502.125,1215.502125,0,1215.502125
vCA1,231101_cell2,pos,1216931.5,1216.9315,0,1216.9315
vCA1,231101_cell2,pos,1224551.375,1224.551375,0,1224.551375
vCA1,231101_cell2,pos,1230981.625,1230.981625,0,1230.981625
vCA1,231101_cell2,pos,1233611.125,1233.611125,0,1233.611125
vCA1,231101_cell2,pos,1237160,1237.16,0,1237.16
vCA1,231101_cell2,pos,1240489.75,1240.48975,0,1240.48975
vCA1,231101_cell2,pos,1242536.625,1242.536625,0,1242.536625
vCA1,231101_cell2,pos,1246497.25,1246.49725,0,1246.49725
vCA1,231101_cell2,pos,1246594.625,1246.594625,0,1246.594625
vCA1,231101_cell2,pos,1251062.25,1251.06225,0,1251.06225
vCA1,231101_cell2,pos,1251440.125,1251.440125,0,1251.440125
vCA1,231101_cell2,pos,1255949.125,1255.949125,0,1255.949125
vCA1,231101_cell2,pos,1258047.625,1258.047625,0,1258.047625
vCA1,231101_cell2,pos,1263167.875,1263.167875,0,1263.167875
vCA1,231101_cell2,pos,1265098.5,1265.0985,0,1265.0985
vCA1,231101_cell2,pos,1266211.125,1266.211125,0,1266.211125
vCA1,231101_cell2,pos,1268442.125,1268.442125,0,1268.442125
vCA1,231101_cell2,pos,1272540.875,1272.540875,0,1272.540875
vCA1,231101_cell2,pos,1273072.625,1273.072625,0,1273.072625
vCA1,231101_cell2,pos,1277881.25,1277.88125,0,1277.88125
vCA1,231101_cell2,pos,1280589.375,1280.589375,0,1280.589375
vCA1,231101_cell2,pos,1283025.625,1283.025625,0,1283.025625
vCA1,231101_cell2,pos,1285056.625,1285.056625,0,1285.056625
vCA1,231101_cell2,pos,1289909.75,1289.90975,0,1289.90975
vCA1,231101_cell2,pos,1292470.125,1292.470125,0,1292.470125
vCA1,231101_cell2,pos,1294882.875,1294.882875,0,1294.882875
vCA1,231101_cell2,pos,1295049.5,1295.0495,0,1295.0495
vCA1,231101_cell2,pos,1296363.75,1296.36375,0,1296.36375
vCA1,231101_cell2,pos,1297357.625,1297.357625,0,1297.357625
vCA1,231101_cell2,pos,1300941.25,1300.94125,0,1300.94125
vCA1,231101_cell2,pos,1301057.375,1301.057375,0,1301.057375
vCA1,231101_cell2,pos,1306023.75,1306.02375,0,1306.02375
vCA1,231101_cell2,pos,1309779.125,1309.779125,0,1309.779125
vCA1,231101_cell2,pos,1310606.875,1310.606875,0,1310.606875
vCA1,231101_cell2,pos,1315941.875,1315.941875,0,1315.941875
vCA1,231101_cell2,pos,1317162.875,1317.162875,0,1317.162875
vCA1,231101_cell2,pos,1319167.625,1319.167625,0,1319.167625
vCA1,231101_cell2,pos,1322297.75,1322.29775,0,1322.29775
vCA1,231101_cell2,pos,1323786,1323.786,0,1323.786
vCA1,231101_cell2,pos,1326197.125,1326.197125,0,1326.197125
vCA1,231101_cell2,pos,1330983,1330.983,0,1330.983
vCA1,231101_cell2,pos,1331701.75,1331.70175,0,1331.70175
vCA1,231101_cell2,pos,1332463.875,1332.463875,0,1332.463875
vCA1,231101_cell2,pos,1337004.125,1337.004125,0,1337.004125
vCA1,231101_cell2,pos,1341392.875,1341.392875,0,1341.392875
vCA1,231101_cell2,pos,1343629.125,1343.629125,0,1343.629125
vCA1,231101_cell2,pos,1346782.625,1346.782625,0,1346.782625
vCA1,231101_cell2,pos,1347968.375,1347.968375,0,1347.968375
vCA1,231101_cell2,pos,1350706.875,1350.706875,0,1350.706875
vCA1,231101_cell2,pos,1354781.625,1354.781625,0,1354.781625
vCA1,231101_cell2,pos,1355691.625,1355.691625,0,1355.691625
vCA1,231101_cell2,pos,1355841.125,1355.841125,0,1355.841125
vCA1,231101_cell2,pos,1360645.625,1360.645625,0,1360.645625
vCA1,231101_cell2,pos,1360991,1360.991,0,1360.991
vCA1,231101_cell2,pos,1362057.125,1362.057125,0,1362.057125
vCA1,231101_cell2,pos,1370311,1370.311,0,1370.311
vCA1,231101_cell2,pos,1374236.125,1374.236125,0,1374.236125
vCA1,231101_cell2,pos,1375147,1375.147,0,1375.147
vCA1,231101_cell2,pos,1377166.125,1377.166125,0,1377.166125
vCA1,231101_cell2,pos,1379813.75,1379.81375,0,1379.81375
vCA1,231101_cell2,pos,1380863.125,1380.863125,0,1380.863125
vCA1,231101_cell2,pos,1385053.875,1385.053875,0,1385.053875
vCA1,231101_cell2,pos,1386418.125,1386.418125,0,1386.418125
vCA1,231101_cell2,pos,1390138.625,1390.138625,0,1390.138625
vCA1,231101_cell2,pos,1395002.5,1395.0025,0,1395.0025
vCA1,231101_cell2,pos,1395738.125,1395.738125,0,1395.738125
vCA1,231101_cell2,pos,1400051.625,1400.051625,0,1400.051625
vCA1,231101_cell2,pos,1401604.625,1401.604625,0,1401.604625
vCA1,231101_cell2,pos,1405685.5,1405.6855,0,1405.6855
vCA1,231101_cell2,pos,1410472,1410.472,0,1410.472
vCA1,231101_cell2,pos,1411873.125,1411.873125,0,1411.873125
vCA1,231101_cell2,pos,1415411.25,1415.41125,0,1415.41125
vCA1,231101_cell2,pos,1417698.875,1417.698875,0,1417.698875
vCA1,231101_cell2,pos,1419953.125,1419.953125,0,1419.953125
vCA1,231101_cell2,pos,1422902.75,1422.90275,0,1422.90275
vCA1,231101_cell2,pos,1426932.875,1426.932875,0,1426.932875
vCA1,231101_cell2,pos,1428944.125,1428.944125,0,1428.944125
vCA1,231101_cell2,pos,1433580.375,1433.580375,0,1433.580375
vCA1,231101_cell2,pos,1434714.75,1434.71475,0,1434.71475
vCA1,231101_cell2,pos,1435631.75,1435.63175,0,1435.63175
vCA1,231101_cell2,pos,1438998.25,1438.99825,0,1438.99825
vCA1,231101_cell2,pos,1439756.75,1439.75675,0,1439.75675
vCA1,231101_cell2,pos,1444629,1444.629,0,1444.629
vCA1,231101_cell2,pos,1444980.625,1444.980625,0,1444.980625
vCA1,231101_cell2,pos,1449716.5,1449.7165,0,1449.7165
vCA1,231101_cell2,pos,1454662.625,1454.662625,0,1454.662625
vCA1,231101_cell2,pos,1459529,1459.529,0,1459.529
vCA1,231101_cell2,pos,1460653.75,1460.65375,0,1460.65375
vCA1,231101_cell2,pos,1462714.125,1462.714125,0,1462.714125
vCA1,231101_cell2,pos,1466437.875,1466.437875,0,1466.437875
vCA1,231101_cell2,pos,1469568.75,1469.56875,0,1469.56875
vCA1,231101_cell2,pos,1470503.625,1470.503625,0,1470.503625
vCA1,231101_cell2,pos,1474870.125,1474.870125,0,1474.870125
vCA1,231101_cell2,pos,1479450.375,1479.450375,0,1479.450375
vCA1,231101_cell2,pos,1484281.5,1484.2815,0,1484.2815
vCA1,231101_cell2,pos,1489013.625,1489.013625,0,1489.013625
vCA1,231101_cell2,pos,1490717,1490.717,0,1490.717
vCA1,231101_cell2,pos,1494136.75,1494.13675,0,1494.13675
vCA1,231101_cell2,pos,1498714.875,1498.714875,0,1498.714875
vCA1,231101_cell2,pos,1502435.375,1502.435375,0,1502.435375
vCA1,231101_cell2,pos,1505110.125,1505.110125,0,1505.110125
vCA1,231101_cell2,pos,1506761.125,1506.761125,0,1506.761125
vCA1,231101_cell2,pos,1510225.625,1510.225625,0,1510.225625
vCA1,231101_cell2,pos,1514564.375,1514.564375,0,1514.564375
vCA1,231101_cell2,pos,1518732.125,1518.732125,0,1518.732125
vCA1,231101_cell2,pos,1518844.125,1518.844125,0,1518.844125
vCA1,231101_cell2,pos,1524137,1524.137,0,1524.137
vCA1,231101_cell2,pos,1525613,1525.613,0,1525.613
vCA1,231101_cell2,pos,1527981.125,1527.981125,0,1527.981125
vCA1,231101_cell2,pos,1529704.75,1529.70475,0,1529.70475
vCA1,231101_cell2,pos,1531370.125,1531.370125,0,1531.370125
vCA1,231101_cell2,pos,1533449.375,1533.449375,0,1533.449375
vCA1,231101_cell2,pos,1538579.25,1538.57925,0,1538.57925
vCA1,231101_cell2,pos,1539386,1539.386,0,1539.386
vCA1,231101_cell2,pos,1545255.375,1545.255375,0,1545.255375
vCA1,231101_cell2,pos,1546670.5,1546.6705,0,1546.6705
vCA1,231101_cell2,pos,1548080,1548.08,0,1548.08
vCA1,231101_cell2,pos,1549566,1549.566,0,1549.566
vCA1,231101_cell2,pos,1554091,1554.091,0,1554.091
vCA1,231101_cell2,pos,1555925.125,1555.925125,0,1555.925125
vCA1,231101_cell2,pos,1559981.625,1559.981625,0,1559.981625
vCA1,231101_cell2,pos,1562575.125,1562.575125,0,1562.575125
vCA1,231101_cell2,pos,1563894.875,1563.894875,0,1563.894875
vCA1,231101_cell2,pos,1565907.125,1565.907125,0,1565.907125
vCA1,231101_cell2,pos,1568025.125,1568.025125,0,1568.025125
vCA1,231101_cell2,pos,1572095.625,1572.095625,0,1572.095625
vCA1,231101_cell2,pos,1574439.25,1574.43925,0,1574.43925
vCA1,231101_cell2,pos,1576180,1576.18,0,1576.18
vCA1,231101_cell2,pos,1577689.75,1577.68975,0,1577.68975
vCA1,231101_cell2,pos,1579059.375,1579.059375,0,1579.059375
vCA1,231101_cell2,pos,1586644.625,1586.644625,0,1586.644625
vCA1,231101_cell2,pos,1588139.5,1588.1395,0,1588.1395
vCA1,231101_cell2,pos,1588868.375,1588.868375,0,1588.868375
vCA1,231101_cell2,pos,1593360.25,1593.36025,0,1593.36025
vCA1,231101_cell2,pos,1594542.5,1594.5425,0,1594.5425
vCA1,231101_cell2,pos,1595870.5,1595.8705,0,1595.8705
vCA1,231101_cell2,pos,1596310.75,1596.31075,0,1596.31075
vCA1,231101_cell2,pos,1598560.375,1598.560375,0,1598.560375
vCA1,231101_cell2,pos,1601866.25,1601.86625,0,1601.86625
vCA1,231101_cell2,pos,1604726.625,1604.726625,0,1604.726625
vCA1,231101_cell2,pos,1608488.75,1608.48875,0,1608.48875
vCA1,231101_cell2,pos,1608698,1608.698,0,1608.698
vCA1,231101_cell2,pos,1613238.5,1613.2385,0,1613.2385
vCA1,231101_cell2,pos,1613420,1613.42,0,1613.42
vCA1,231101_cell2,pos,1622788.375,1622.788375,0,1622.788375
vCA1,231101_cell2,pos,1624376.625,1624.376625,0,1624.376625
vCA1,231101_cell2,pos,1627072.125,1627.072125,0,1627.072125
vCA1,231101_cell2,pos,1632059,1632.059,0,1632.059
vCA1,231101_cell2,pos,1634215.625,1634.215625,0,1634.215625
vCA1,231101_cell2,pos,1637242.625,1637.242625,0,1637.242625
vCA1,231101_cell2,pos,1637372.625,1637.372625,0,1637.372625
vCA1,231101_cell2,pos,1644027.25,1644.02725,0,1644.02725
vCA1,231101_cell2,pos,1647262.875,1647.262875,0,1647.262875
vCA1,231101_cell2,pos,1655822.875,1655.822875,0,1655.822875
vCA1,231101_cell2,pos,1658345.5,1658.3455,0,1658.3455
vCA1,231101_cell2,pos,1658547.25,1658.54725,0,1658.54725
vCA1,231101_cell2,pos,1662677,1662.677,0,1662.677
vCA1,231101_cell2,pos,1664011.375,1664.011375,0,1664.011375
vCA1,231101_cell2,pos,1669035.625,1669.035625,0,1669.035625
vCA1,231101_cell2,pos,1676006.625,1676.006625,0,1676.006625
vCA1,231101_cell2,pos,1677940.125,1677.940125,0,1677.940125
vCA1,231101_cell2,pos,1680259.375,1680.259375,0,1680.259375
vCA1,231101_cell2,pos,1682970.625,1682.970625,0,1682.970625
vCA1,231101_cell2,pos,1683110.5,1683.1105,0,1683.1105
vCA1,231101_cell2,pos,1683776.75,1683.77675,0,1683.77675
vCA1,231101_cell2,pos,1688487.125,1688.487125,0,1688.487125
vCA1,231101_cell2,pos,1691357.125,1691.357125,0,1691.357125
vCA1,231101_cell2,pos,1692865.75,1692.86575,0,1692.86575
vCA1,231101_cell2,pos,1697154.75,1697.15475,0,1697.15475
vCA1,231101_cell2,pos,1698182.125,1698.182125,0,1698.182125
vCA1,231101_cell2,pos,1707368.125,1707.368125,0,1707.368125
vCA1,231101_cell2,pos,1708556.625,1708.556625,0,1708.556625
vCA1,231101_cell2,pos,1712216.625,1712.216625,0,1712.216625
vCA1,231101_cell2,pos,1713664.625,1713.664625,0,1713.664625
vCA1,231101_cell2,pos,1716595,1716.595,0,1716.595
vCA1,231101_cell2,pos,1718081.375,1718.081375,0,1718.081375
vCA1,231101_cell2,pos,1720747.625,1720.747625,0,1720.747625
vCA1,231101_cell2,pos,1722461.625,1722.461625,0,1722.461625
vCA1,231101_cell2,pos,1727783.75,1727.78375,0,1727.78375
vCA1,231101_cell2,pos,1732040.25,1732.04025,0,1732.04025
vCA1,231101_cell2,pos,1737719,1737.719,0,1737.719
vCA1,231101_cell2,pos,1737781.25,1737.78125,0,1737.78125
vCA1,231101_cell2,pos,1739044.375,1739.044375,0,1739.044375
vCA1,231101_cell2,pos,1743179.125,1743.179125,0,1743.179125
vCA1,231101_cell2,pos,1745170.125,1745.170125,0,1745.170125
vCA1,231101_cell2,pos,1746326.5,1746.3265,0,1746.3265
vCA1,231101_cell2,pos,1747666.375,1747.666375,0,1747.666375
vCA1,231101_cell2,pos,1753093.125,1753.093125,0,1753.093125
vCA1,231101_cell2,pos,1755060.5,1755.0605,0,1755.0605
vCA1,231101_cell2,pos,1762533.625,1762.533625,0,1762.533625
vCA1,231101_cell2,pos,1762602.625,1762.602625,0,1762.602625
vCA1,231101_cell2,pos,1768323.125,1768.323125,0,1768.323125
vCA1,231101_cell2,pos,1770358.5,1770.3585,0,1770.3585
vCA1,231101_cell2,pos,1779068.25,1779.06825,0,1779.06825
vCA1,231101_cell2,pos,1781995.5,1781.9955,0,1781.9955
vCA1,231101_cell2,pos,1783412.125,1783.412125,0,1783.412125
vCA1,231101_cell2,pos,1786872.875,1786.872875,0,1786.872875
vCA1,231101_cell2,pos,1792641.375,1792.641375,0,1792.641375
vCA1,231101_cell2,pos,1793360.625,1793.360625,0,1793.360625
vCA1,231101_cell2,pos,1796633.5,1796.6335,0,1796.6335
vCA1,231101_cell2,pos,703.7999878,0.703799988,1,1800.7038
vCA1,231101_cell2,pos,3949.600098,3.949600098,1,1803.9496
vCA1,231101_cell2,pos,5190.299805,5.190299805,1,1805.1903
vCA1,231101_cell2,pos,14308.59961,14.30859961,1,1814.3086
vCA1,231101_cell2,pos,17974.59961,17.97459961,1,1817.9746
vCA1,231101_cell2,pos,23264.90039,23.26490039,1,1823.2649
vCA1,231101_cell2,pos,23540.90039,23.54090039,1,1823.5409
vCA1,231101_cell2,pos,26525.30078,26.52530078,1,1826.525301
vCA1,231101_cell2,pos,28758.69922,28.75869922,1,1828.758699
vCA1,231101_cell2,pos,34128.39844,34.12839844,1,1834.128398
vCA1,231101_cell2,pos,38792.5,38.7925,1,1838.7925
vCA1,231101_cell2,pos,44074.69922,44.07469922,1,1844.074699
vCA1,231101_cell2,pos,45081.89844,45.08189844,1,1845.081898
vCA1,231101_cell2,pos,46058.5,46.0585,1,1846.0585
vCA1,231101_cell2,pos,49227.39844,49.22739844,1,1849.227398
vCA1,231101_cell2,pos,54497.39844,54.49739844,1,1854.497398
vCA1,231101_cell2,pos,63947.69922,63.94769922,1,1863.947699
vCA1,231101_cell2,pos,64754.39844,64.75439844,1,1864.754398
vCA1,231101_cell2,pos,70940.29688,70.94029688,1,1870.940297
vCA1,231101_cell2,pos,71638.20313,71.63820313,1,1871.638203
vCA1,231101_cell2,pos,77732.60156,77.73260156,1,1877.732602
vCA1,231101_cell2,pos,81018.29688,81.01829688,1,1881.018297
vCA1,231101_cell2,pos,84581,84.581,1,1884.581
vCA1,231101_cell2,pos,88920.29688,88.92029688,1,1888.920297
vCA1,231101_cell2,pos,90942.79688,90.94279688,1,1890.942797
vCA1,231101_cell2,pos,98394.79688,98.39479688,1,1898.394797
vCA1,231101_cell2,pos,100712.2969,100.7122969,1,1900.712297
vCA1,231101_cell2,pos,106666.6016,106.6666016,1,1906.666602
vCA1,231101_cell2,pos,114072.2031,114.0722031,1,1914.072203
vCA1,231101_cell2,pos,118928.5,118.9285,1,1918.9285
vCA1,231101_cell2,pos,121561.3984,121.5613984,1,1921.561398
vCA1,231101_cell2,pos,127120.6016,127.1206016,1,1927.120602
vCA1,231101_cell2,pos,132343.5938,132.3435938,1,1932.343594
vCA1,231101_cell2,pos,140794.7969,140.7947969,1,1940.794797
vCA1,231101_cell2,pos,148332,148.332,1,1948.332
vCA1,231101_cell2,pos,148468,148.468,1,1948.468
vCA1,231101_cell2,pos,153447.7031,153.4477031,1,1953.447703
vCA1,231101_cell2,pos,154297.7031,154.2977031,1,1954.297703
vCA1,231101_cell2,pos,162639.2031,162.6392031,1,1962.639203
vCA1,231101_cell2,pos,163349.2969,163.3492969,1,1963.349297
vCA1,231101_cell2,pos,167695.5938,167.6955938,1,1967.695594
vCA1,231101_cell2,pos,172723.5,172.7235,1,1972.7235
vCA1,231101_cell2,pos,177593.5,177.5935,1,1977.5935
vCA1,231101_cell2,pos,181524.5,181.5245,1,1981.5245
vCA1,231101_cell2,pos,185423.2031,185.4232031,1,1985.423203
vCA1,231101_cell2,pos,188116,188.116,1,1988.116
vCA1,231101_cell2,pos,191895.5,191.8955,1,1991.8955
vCA1,231101_cell2,pos,197380.4063,197.3804063,1,1997.380406
vCA1,231101_cell2,pos,198097.7969,198.0977969,1,1998.097797
vCA1,231101_cell2,pos,203074.5,203.0745,1,2003.0745
vCA1,231101_cell2,pos,210229.9063,210.2299063,1,2010.229906
vCA1,231101_cell2,pos,213989.7969,213.9897969,1,2013.989797
vCA1,231101_cell2,pos,219168.7031,219.1687031,1,2019.168703
vCA1,231101_cell2,pos,222924.4063,222.9244063,1,2022.924406
vCA1,231101_cell2,pos,232432.7031,232.4327031,1,2032.432703
vCA1,231101_cell2,pos,232566.5,232.5665,1,2032.5665
vCA1,231101_cell2,pos,236534.2031,236.5342031,1,2036.534203
vCA1,231101_cell2,pos,238735,238.735,1,2038.735
vCA1,231101_cell2,pos,242720.4063,242.7204063,1,2042.720406
vCA1,231101_cell2,pos,250587.2969,250.5872969,1,2050.587297
vCA1,231101_cell2,pos,254068.5938,254.0685938,1,2054.068594
vCA1,231101_cell2,pos,259279.0938,259.2790938,1,2059.279094
vCA1,231101_cell2,pos,262589.6875,262.5896875,1,2062.589688
vCA1,231101_cell2,pos,266934,266.934,1,2066.934
vCA1,231101_cell2,pos,276602.9063,276.6029063,1,2076.602906
vCA1,231101_cell2,pos,288778,288.778,1,2088.778
vCA1,231101_cell2,pos,292339.5,292.3395,1,2092.3395
vCA1,231101_cell2,pos,299261,299.261,1,2099.261
vCA1,231101_cell2,pos,299688.4063,299.6884063,1,2099.688406
vCA1,231101_cell2,pos,303176.6875,303.1766875,1,2103.176688
vCA1,231101_cell2,pos,306485.5938,306.4855938,1,2106.485594
vCA1,231101_cell2,pos,307215.4063,307.2154063,1,2107.215406
vCA1,231101_cell2,pos,312210.5938,312.2105938,1,2112.210594
vCA1,231101_cell2,pos,317177.1875,317.1771875,1,2117.177188
vCA1,231101_cell2,pos,318226.0938,318.2260938,1,2118.226094
vCA1,231101_cell2,pos,321806,321.806,1,2121.806
vCA1,231101_cell2,pos,322588.8125,322.5888125,1,2122.588813
vCA1,231101_cell2,pos,323129.5938,323.1295938,1,2123.129594
vCA1,231101_cell2,pos,327367.1875,327.3671875,1,2127.367188
vCA1,231101_cell2,pos,331283.3125,331.2833125,1,2131.283313
vCA1,231101_cell2,pos,332675.9063,332.6759063,1,2132.675906
vCA1,231101_cell2,pos,337386.4063,337.3864063,1,2137.386406
vCA1,231101_cell2,pos,343045.5,343.0455,1,2143.0455
vCA1,231101_cell2,pos,346906.1875,346.9061875,1,2146.906188
vCA1,231101_cell2,pos,351911.0938,351.9110938,1,2151.911094
vCA1,231101_cell2,pos,357292.1875,357.2921875,1,2157.292188
vCA1,231101_cell2,pos,360802.4063,360.8024063,1,2160.802406
vCA1,231101_cell2,pos,361561,361.561,1,2161.561
vCA1,231101_cell2,pos,366168,366.168,1,2166.168
vCA1,231101_cell2,pos,381013.9063,381.0139063,1,2181.013906
vCA1,231101_cell2,pos,381689.8125,381.6898125,1,2181.689813
vCA1,231101_cell2,pos,387655.1875,387.6551875,1,2187.655188
vCA1,231101_cell2,pos,391609,391.609,1,2191.609
vCA1,231101_cell2,pos,396571.3125,396.5713125,1,2196.571313
vCA1,231101_cell2,pos,404395.1875,404.3951875,1,2204.395188
vCA1,231101_cell2,pos,409671.0938,409.6710938,1,2209.671094
vCA1,231101_cell2,pos,412270.8125,412.2708125,1,2212.270813
vCA1,231101_cell2,pos,412688.1875,412.6881875,1,2212.688188
vCA1,231101_cell2,pos,420760.5,420.7605,1,2220.7605
vCA1,231101_cell2,pos,422158.5938,422.1585938,1,2222.158594
vCA1,231101_cell2,pos,425095.0938,425.0950938,1,2225.095094
vCA1,231101_cell2,pos,431938.3125,431.9383125,1,2231.938313
vCA1,231101_cell2,pos,434653.5,434.6535,1,2234.6535
vCA1,231101_cell2,pos,436302.6875,436.3026875,1,2236.302688
vCA1,231101_cell2,pos,441818.1875,441.8181875,1,2241.818188
vCA1,231101_cell2,pos,449951.5938,449.9515938,1,2249.951594
vCA1,231101_cell2,pos,457211,457.211,1,2257.211
vCA1,231101_cell2,pos,459861.1875,459.8611875,1,2259.861188
vCA1,231101_cell2,pos,460828.1875,460.8281875,1,2260.828188
vCA1,231101_cell2,pos,464786.3125,464.7863125,1,2264.786313
vCA1,231101_cell2,pos,476016.5938,476.0165938,1,2276.016594
vCA1,231101_cell2,pos,478181.4063,478.1814063,1,2278.181406
vCA1,231101_cell2,pos,479829.5938,479.8295938,1,2279.829594
vCA1,231101_cell2,pos,481301,481.301,1,2281.301
vCA1,231101_cell2,pos,485870,485.87,1,2285.87
vCA1,231101_cell2,pos,489209.4063,489.2094063,1,2289.209406
vCA1,231101_cell2,pos,491461.4063,491.4614063,1,2291.461406
vCA1,231101_cell2,pos,497147.3125,497.1473125,1,2297.147313
vCA1,231101_cell2,pos,505118.4063,505.1184063,1,2305.118406
vCA1,231101_cell2,pos,505808.6875,505.8086875,1,2305.808688
vCA1,231101_cell2,pos,509481.8125,509.4818125,1,2309.481813
vCA1,231101_cell2,pos,513169,513.169,1,2313.169
vCA1,231101_cell2,pos,515662,515.662,1,2315.662
vCA1,231101_cell2,pos,520768.6875,520.7686875,1,2320.768688
vCA1,231101_cell2,pos,530524.625,530.524625,1,2330.524625
vCA1,231101_cell2,pos,531380.375,531.380375,1,2331.380375
vCA1,231101_cell2,pos,535887.875,535.887875,1,2335.887875
vCA1,231101_cell2,pos,539394.5,539.3945,1,2339.3945
vCA1,231101_cell2,pos,542326.625,542.326625,1,2342.326625
vCA1,231101_cell2,pos,547660.6875,547.6606875,1,2347.660688
vCA1,231101_cell2,pos,552618,552.618,1,2352.618
vCA1,231101_cell2,pos,553620.875,553.620875,1,2353.620875
vCA1,231101_cell2,pos,555964.1875,555.9641875,1,2355.964188
vCA1,231101_cell2,pos,560322.8125,560.3228125,1,2360.322813
vCA1,231101_cell2,pos,565941.875,565.941875,1,2365.941875
vCA1,231101_cell2,pos,570241.125,570.241125,1,2370.241125
vCA1,231101_cell2,pos,576820.625,576.820625,1,2376.820625
vCA1,231101_cell2,pos,582637.625,582.637625,1,2382.637625
vCA1,231101_cell2,pos,585854.875,585.854875,1,2385.854875
vCA1,231101_cell2,pos,589686.625,589.686625,1,2389.686625
vCA1,231101_cell2,pos,597691.375,597.691375,1,2397.691375
vCA1,231101_cell2,pos,604960.6875,604.9606875,1,2404.960688
vCA1,231101_cell2,pos,607925.125,607.925125,1,2407.925125
vCA1,231101_cell2,pos,613659.6875,613.6596875,1,2413.659688
vCA1,231101_cell2,pos,617855,617.855,1,2417.855
vCA1,231101_cell2,pos,623607,623.607,1,2423.607
vCA1,231101_cell2,pos,624973.625,624.973625,1,2424.973625
vCA1,231101_cell2,pos,629430.8125,629.4308125,1,2429.430813
